Place,Hotel Name,Latitude,Longitude,Rating,Description,Price,Activity
Chandigarh,Elegant Chandigarh Haven 287,30.711648,76.771074,4.3,Enjoy a luxurious stay in Chandigarh with top-class facilities.,16198.0,"Kayaking, General Sightseeing, Taj Mahal Visit"
Chandigarh,Luxury Chandigarh Haven 145,30.774292,76.865304,4.6,Enjoy a luxurious stay in Chandigarh with top-class facilities.,17764.0,"Lake Boating, Boat Ride on Ganges, Heritage Walk"
Chandigarh,Elegant Chandigarh Haven 390,30.740665,76.758808,3.5,Enjoy a luxurious stay in Chandigarh with top-class facilities.,17457.0,"Food Tasting, Historical Tours, Beach Walk"
Chandigarh,Grand Chandigarh Suites 387,30.741335,76.783578,4.1,Enjoy a luxurious stay in Chandigarh with top-class facilities.,7179.0,"Heritage Walks, Marina Beach Walk, Cave Exploration"
Chandigarh,Luxury Chandigarh Resort 335,30.691309,76.711289,4.2,Enjoy a luxurious stay in Chandigarh with top-class facilities.,16006.0,"Palace Tours, Cultural Tours, Tech Park Tours"
Chandigarh,Royal Chandigarh Haven 52,30.682876,76.899338,4.9,Enjoy a luxurious stay in Chandigarh with top-class facilities.,18318.0,"Heritage Walks, Cave Exploration, Desert Safari"
Chandigarh,Grand Chandigarh Lodge 240,30.698808,76.746619,4.0,Enjoy a luxurious stay in Chandigarh with top-class facilities.,7939.0,"Historical Tours, Fort Visits, Surfing"
Chandigarh,Elite Chandigarh Retreat 84,30.731969,76.797291,3.7,Enjoy a luxurious stay in Chandigarh with top-class facilities.,7536.0,"Palace Tours, Nightlife, Relaxing"
Chandigarh,Heritage Chandigarh Retreat 432,30.772204,76.769154,4.3,Enjoy a luxurious stay in Chandigarh with top-class facilities.,6356.0,"Street Food, Meditation, Nightlife"
Chandigarh,Elegant Chandigarh Suites 328,30.766924,76.884972,3.0,Enjoy a luxurious stay in Chandigarh with top-class facilities.,16423.0,"Marina Beach Walk, Trekking, Meditation"
Chandigarh,Luxury Chandigarh Retreat 312,30.651923,76.859884,3.4,Enjoy a luxurious stay in Chandigarh with top-class facilities.,2250.0,"General Sightseeing, Historical Tours, Toy Train Ride"
Chandigarh,Elite Chandigarh Inn 344,30.721947,76.818301,4.9,Enjoy a luxurious stay in Chandigarh with top-class facilities.,14107.0,"Marina Beach Walk, Boat Tours, Fishing"
Chandigarh,Elite Chandigarh Lodge 154,30.788352,76.893101,3.3,Enjoy a luxurious stay in Chandigarh with top-class facilities.,18781.0,"Beach Walk, Taj Mahal Visit, Street Food Tasting"
Lucknow,Elite Lucknow Inn 165,26.852306,80.877451,4.2,Enjoy a luxurious stay in Lucknow with top-class facilities.,12789.0,"Temple Visits, Kayaking, Fishing"
Lucknow,Comfort Lucknow Lodge 424,26.825761,80.96316,5.0,Enjoy a luxurious stay in Lucknow with top-class facilities.,15702.0,"Camping, Food Tasting, Desert Safari"
Lucknow,Comfort Lucknow Palace 60,26.809585,80.973323,4.1,Enjoy a luxurious stay in Lucknow with top-class facilities.,11919.0,"Boat Tours, Heritage Walks, Fishing"
Lucknow,Cozy Lucknow Palace 443,26.887923,80.975393,5.0,Enjoy a luxurious stay in Lucknow with top-class facilities.,14033.0,"Skiing, Boat Ride on Ganges, Fishing"
Lucknow,Royal Lucknow Retreat 414,26.772931,80.926053,5.0,Enjoy a luxurious stay in Lucknow with top-class facilities.,3598.0,"Boat Ride on Ganges, Museum Tours, Fort Visits"
Lucknow,Luxury Lucknow Villa 1,26.84311,80.870852,4.7,Enjoy a luxurious stay in Lucknow with top-class facilities.,7576.0,"Camping, Palace Tours, Street Food Tasting"
Lucknow,Heritage Lucknow Palace 203,26.897915,80.85703,4.2,Enjoy a luxurious stay in Lucknow with top-class facilities.,17024.0,"Sightseeing, Kayaking, Museum Visits"
Lucknow,Luxury Lucknow Palace 157,26.808395,80.827021,4.5,Enjoy a luxurious stay in Lucknow with top-class facilities.,13397.0,"Fort Visits, Meditation, Beach Walk"
Lucknow,Heritage Lucknow Hotel 436,26.790776,80.841646,3.3,Enjoy a luxurious stay in Lucknow with top-class facilities.,12605.0,"Fort Visits, Surfing, Cultural Shows"
Lucknow,Heritage Lucknow Hotel 489,26.78231,80.911384,4.0,Enjoy a luxurious stay in Lucknow with top-class facilities.,2374.0,"Taj Mahal Visit, Desert Safari, Trekking"
Lucknow,Heritage Lucknow Palace 207,26.886549,80.995316,4.1,Enjoy a luxurious stay in Lucknow with top-class facilities.,7382.0,"Meditation, Temple Visits, Cultural Tours"
Lucknow,Comfort Lucknow Inn 317,26.870386,80.82405,3.3,Enjoy a luxurious stay in Lucknow with top-class facilities.,17938.0,"Rock Garden Visit, Skiing, Boat Tours"
Lucknow,Serene Lucknow Retreat 32,26.848816,80.92618,3.9,Enjoy a luxurious stay in Lucknow with top-class facilities.,14409.0,"Relaxing, Boat Tours, Cultural Shows"
Lucknow,Serene Lucknow Resort 84,26.834865,80.886285,3.1,Enjoy a luxurious stay in Lucknow with top-class facilities.,10824.0,"Relaxing, Museum Tours, Swimming"
Lucknow,Grand Lucknow Villa 266,26.893903,80.895013,3.2,Enjoy a luxurious stay in Lucknow with top-class facilities.,7618.0,"Temple Visits, River Cruise, Heritage Walks"
Lucknow,Cozy Lucknow Inn 405,26.890003,80.885695,3.9,Enjoy a luxurious stay in Lucknow with top-class facilities.,17386.0,"Cultural Shows, Cave Exploration, Tech Park Tours"
Lucknow,Elite Lucknow Villa 123,26.897162,80.956439,4.1,Enjoy a luxurious stay in Lucknow with top-class facilities.,13542.0,"Museum Visits, Backwater Cruise, Trekking"
Lucknow,Heritage Lucknow Palace 129,26.815918,80.863278,4.3,Enjoy a luxurious stay in Lucknow with top-class facilities.,16302.0,"Boat Ride on Ganges, General Sightseeing, Historical Tours"
Lucknow,Grand Lucknow Haven 457,26.871543,80.966326,4.5,Enjoy a luxurious stay in Lucknow with top-class facilities.,18094.0,"Marina Beach Walk, Toy Train Ride, Fort Visits"
Lucknow,Elegant Lucknow Palace 323,26.84752,80.884934,3.2,Enjoy a luxurious stay in Lucknow with top-class facilities.,11879.0,"General Sightseeing, Kayaking, Backwater Cruise"
Bhopal,Luxury Bhopal Resort 31,23.316227,77.315672,4.6,Enjoy a luxurious stay in Bhopal with top-class facilities.,3231.0,"River Cruise, Toy Train Ride, Food Tasting"
Bhopal,Luxury Bhopal Haven 307,23.285652,77.310857,4.4,Enjoy a luxurious stay in Bhopal with top-class facilities.,8200.0,"Relaxing, Street Food, Museum Visits"
Bhopal,Elite Bhopal Suites 202,23.248557,77.394603,4.9,Enjoy a luxurious stay in Bhopal with top-class facilities.,9822.0,"Meditation, Street Food Tasting, Museum Visits"
Bhopal,Luxury Bhopal Palace 63,23.269432,77.442078,4.6,Enjoy a luxurious stay in Bhopal with top-class facilities.,1742.0,"Heritage Walks, Kayaking, Historical Tours"
Bhopal,Serene Bhopal Suites 175,23.255317,77.418241,4.6,Enjoy a luxurious stay in Bhopal with top-class facilities.,10173.0,"Desert Safari, Street Food Tasting, Street Food"
Bhopal,Cozy Bhopal Inn 304,23.209236,77.39165,3.1,Enjoy a luxurious stay in Bhopal with top-class facilities.,17589.0,"General Sightseeing, Museum Visits, Meditation"
Bhopal,Comfort Bhopal Palace 142,23.320477,77.306132,3.7,Enjoy a luxurious stay in Bhopal with top-class facilities.,8279.0,"Cultural Tours, Toy Train Ride, Relaxing"
Bhopal,Luxury Bhopal Suites 201,23.297872,77.458734,3.4,Enjoy a luxurious stay in Bhopal with top-class facilities.,18005.0,"Nightlife, Backwater Cruise, Rock Garden Visit"
Bhopal,Comfort Bhopal Palace 361,23.267921,77.384296,3.3,Enjoy a luxurious stay in Bhopal with top-class facilities.,9317.0,"Desert Safari, Nightlife, Toy Train Ride"
Bhopal,Elegant Bhopal Hotel 359,23.261896,77.427164,4.9,Enjoy a luxurious stay in Bhopal with top-class facilities.,16158.0,"Tech Park Tours, Boat Ride on Ganges, Backwater Cruise"
Bhopal,Elegant Bhopal Resort 16,23.220182,77.410148,4.0,Enjoy a luxurious stay in Bhopal with top-class facilities.,11350.0,"Cultural Shows, Toy Train Ride, Meditation"
Bhopal,Serene Bhopal Resort 234,23.272274,77.351857,3.8,Enjoy a luxurious stay in Bhopal with top-class facilities.,8718.0,"Food Tasting, Swimming, Nightlife"
Bhopal,Royal Bhopal Palace 237,23.245503,77.404204,4.7,Enjoy a luxurious stay in Bhopal with top-class facilities.,19157.0,"Palace Tours, Museum Tours, Surfing"
Bhopal,Royal Bhopal Inn 232,23.319398,77.423064,4.9,Enjoy a luxurious stay in Bhopal with top-class facilities.,16135.0,"Tech Park Tours, Museum Visits, Swimming"
Bhopal,Elegant Bhopal Hotel 315,23.306095,77.376091,4.8,Enjoy a luxurious stay in Bhopal with top-class facilities.,4436.0,"Camping, Museum Visits, Skiing"
Bhopal,Cozy Bhopal Haven 252,23.230912,77.447958,3.4,Enjoy a luxurious stay in Bhopal with top-class facilities.,9437.0,"Cultural Shows, Historical Tours, Tech Park Tours"
Bhopal,Luxury Bhopal Villa 334,23.271128,77.417142,4.5,Enjoy a luxurious stay in Bhopal with top-class facilities.,13111.0,"Museum Tours, Desert Safari, Boat Tours"
Bhopal,Luxury Bhopal Lodge 348,23.235858,77.486875,3.8,Enjoy a luxurious stay in Bhopal with top-class facilities.,3858.0,"Desert Safari, Boat Tours, Camping"
Bhopal,Cozy Bhopal Retreat 416,23.312344,77.312601,4.1,Enjoy a luxurious stay in Bhopal with top-class facilities.,4061.0,"Museum Tours, Cultural Shows, Boat Tours"
Bhopal,Elegant Bhopal Inn 198,23.292213,77.377087,4.4,Enjoy a luxurious stay in Bhopal with top-class facilities.,13115.0,"Marina Beach Walk, Surfing, Heritage Walk"
Indore,Elite Indore Hotel 46,22.763902,75.86241,3.7,Enjoy a luxurious stay in Indore with top-class facilities.,15992.0,"Rock Garden Visit, Fishing, Cave Exploration"
Indore,Cozy Indore Palace 223,22.771163,75.805516,3.3,Enjoy a luxurious stay in Indore with top-class facilities.,12097.0,"Fishing, Skiing, Cave Exploration"
Indore,Elegant Indore Hotel 397,22.671284,75.856604,4.4,Enjoy a luxurious stay in Indore with top-class facilities.,18744.0,"Kayaking, River Cruise, Palace Tours"
Indore,Elegant Indore Lodge 299,22.732679,75.910125,4.5,Enjoy a luxurious stay in Indore with top-class facilities.,9977.0,"Kayaking, Surfing, Rock Garden Visit"
Indore,Cozy Indore Lodge 374,22.68647,75.921771,3.1,Enjoy a luxurious stay in Indore with top-class facilities.,5637.0,"Shopping, Historical Tours, Cultural Tours"
Indore,Luxury Indore Retreat 295,22.730358,75.760372,4.4,Enjoy a luxurious stay in Indore with top-class facilities.,18587.0,"Cave Exploration, Skiing, Palace Tours"
Indore,Cozy Indore Palace 458,22.738784,75.921469,3.2,Enjoy a luxurious stay in Indore with top-class facilities.,16953.0,"Swimming, Boating, Heritage Walk"
Indore,Elite Indore Palace 274,22.721335,75.889036,4.0,Enjoy a luxurious stay in Indore with top-class facilities.,7538.0,"Fishing, Skiing, Surfing"
Indore,Elegant Indore Palace 210,22.680705,75.900075,3.9,Enjoy a luxurious stay in Indore with top-class facilities.,4563.0,"Shopping, Sightseeing, Kayaking"
Indore,Luxury Indore Hotel 195,22.774119,75.894419,3.8,Enjoy a luxurious stay in Indore with top-class facilities.,8217.0,"Heritage Walks, Meditation, Fishing"
Indore,Luxury Indore Retreat 45,22.732322,75.820256,4.6,Enjoy a luxurious stay in Indore with top-class facilities.,17366.0,"Boating, Boat Ride on Ganges, Fishing"
Indore,Cozy Indore Haven 30,22.766505,75.79818,4.9,Enjoy a luxurious stay in Indore with top-class facilities.,14916.0,"Marina Beach Walk, Historical Tours, Street Food"
Indore,Grand Indore Haven 70,22.677071,75.789933,5.0,Enjoy a luxurious stay in Indore with top-class facilities.,10249.0,"Fishing, Shopping, Boat Tours"
Indore,Serene Indore Inn 361,22.662325,75.787535,4.6,Enjoy a luxurious stay in Indore with top-class facilities.,8446.0,"Lake Boating, Museum Visits, Cultural Tours"
Indore,Serene Indore Villa 24,22.657947,75.750053,3.2,Enjoy a luxurious stay in Indore with top-class facilities.,18376.0,"Historical Tours, Boat Ride on Ganges, Skiing"
Indore,Elite Indore Haven 232,22.743422,75.809064,3.9,Enjoy a luxurious stay in Indore with top-class facilities.,8341.0,"Shopping, Local Cuisine, Boat Ride on Ganges"
Indore,Heritage Indore Hotel 73,22.707805,75.987848,4.0,Enjoy a luxurious stay in Indore with top-class facilities.,1881.0,"Marina Beach Walk, Swimming, Food Tasting"
Indore,Cozy Indore Haven 40,22.72387,75.983464,3.5,Enjoy a luxurious stay in Indore with top-class facilities.,2995.0,"Local Cuisine, Skiing, River Cruise"
Indore,Luxury Indore Villa 194,22.792535,75.779426,4.3,Enjoy a luxurious stay in Indore with top-class facilities.,2803.0,"Kayaking, Meditation, Street Food"
Indore,Cozy Indore Suites 200,22.772643,75.774703,3.9,Enjoy a luxurious stay in Indore with top-class facilities.,10445.0,"Street Food, Toy Train Ride, Taj Mahal Visit"
