occupancy,room_type,bedcount,month,price
0.58,Luxury,1,January,6450
0.09,Luxury,1,January,5225
0.41,Luxury,1,January,6025
0.52,Luxury,1,January,6300
0.81,Luxury,1,January,7025
0.65,Luxury,1,January,6625
0.39,Luxury,1,January,5975
0.87,Luxury,1,January,7175
0.1,Luxury,1,January,5250
0.52,Luxury,1,January,6300
0.65,Luxury,1,January,6625
1,Luxury,1,January,7500
0.12,Luxury,1,January,5300
0.88,Luxury,1,January,7200
0.84,Luxury,1,January,7100
0.29,Luxury,1,January,5725
0.1,Luxury,1,January,5250
0.91,Luxury,1,January,7275
0.16,Luxury,1,January,5400
0.01,Luxury,1,January,5025
0.29,Luxury,1,January,5725
0.67,Luxury,1,January,6675
0.38,Luxury,1,January,5950
0.48,Luxury,1,January,6200
0.89,Luxury,1,January,7225
0.77,Luxury,1,January,6925
0.62,Luxury,1,January,6550
0.97,Luxury,1,January,7425
0.69,Luxury,1,January,6725
0.7,Luxury,2,January,8100
0.28,Luxury,2,January,6840
0.88,Luxury,2,January,8640
0.25,Luxury,2,January,6750
0.5,Luxury,2,January,7500
0.79,Luxury,2,January,8370
0.82,Luxury,2,January,8460
0.41,Luxury,2,January,7230
0.86,Luxury,2,January,8580
0.4,Luxury,2,January,7200
0.27,Luxury,2,January,6810
0.7,Luxury,2,January,8100
0.46,Luxury,2,January,7380
0.76,Luxury,2,January,8280
0.77,Luxury,2,January,8310
0.24,Luxury,2,January,6720
0.34,Luxury,2,January,7020
0.77,Luxury,2,January,8310
0.7,Luxury,2,January,8100
0.8,Luxury,2,January,8400
0.83,Luxury,2,January,8490
0.64,Luxury,2,January,7920
0.44,Luxury,2,January,7320
0.67,Luxury,2,January,8010
0.31,Luxury,2,January,6930
0.1,Luxury,2,January,6300
0.3,Luxury,2,January,6900
0.14,Luxury,2,January,6420
0.35,Luxury,2,January,7050
0.8,Luxury,2,January,8400
0.57,Luxury,2,January,7710
0.82,Luxury,2,January,8460
0.52,Luxury,2,January,7560
0.76,Luxury,2,January,8280
0.62,Luxury,2,January,7860
0.66,Luxury,2,January,7980
0.51,Luxury,2,January,7530
0.53,Luxury,2,January,7590
0.2,Luxury,2,January,6600
0.23,Luxury,2,January,6690
0.68,Luxury,2,January,8040
0.22,Luxury,2,January,6660
0.73,Luxury,2,January,8190
0.77,Luxury,2,January,8310
0.47,Luxury,2,January,7410
0.6,Luxury,2,January,7800
0.43,Luxury,2,January,7290
0.24,Luxury,2,January,6720
0.04,Luxury,2,January,6120
0.71,Luxury,2,January,8130
0.68,Luxury,3,January,9380
0.48,Luxury,3,January,8680
0.64,Luxury,3,January,9240
0.07,Luxury,3,January,7245
0.68,Luxury,3,January,9380
0.69,Luxury,3,January,9415
0.1,Luxury,3,January,7350
0.7,Luxury,3,January,9450
0.25,Luxury,3,January,7875
0.07,Luxury,3,January,7245
0.58,Luxury,3,January,9030
0.13,Luxury,3,January,7455
0.21,Luxury,3,January,7735
0.32,Luxury,3,January,8120
0.62,Luxury,3,January,9170
0.38,Luxury,3,January,8330
0.72,Luxury,3,January,9520
0.7,Luxury,3,January,9450
0.84,Luxury,3,January,9940
0.29,Luxury,3,January,8015
0.21,Luxury,3,January,7735
0.54,Luxury,3,January,8890
0.64,Luxury,3,January,9240
0.85,Luxury,3,January,9975
0.1,Luxury,3,January,7350
0.59,Luxury,3,January,9065
0.68,Luxury,3,January,9380
0.76,Luxury,3,January,9660
0.81,Luxury,3,January,9835
0.99,Luxury,3,January,10465
0.5,Luxury,3,January,8750
0.44,Luxury,3,January,8540
0.97,Luxury,3,January,10395
0.15,Luxury,3,January,7525
0.68,Luxury,3,January,9380
0.5,Luxury,3,January,8750
0.47,Luxury,3,January,8645
0.73,Luxury,3,January,9555
0.36,Luxury,3,January,8260
0.32,Luxury,3,January,8120
0.08,Luxury,3,January,7280
0.76,Luxury,3,January,9660
0.28,Luxury,3,January,7980
0.81,Luxury,3,January,9835
0.54,Luxury,3,January,8890
0.65,Luxury,3,January,9275
0.9,Luxury,3,January,10150
0.45,Luxury,3,January,8575
0,Luxury,3,January,7000
0.7,Luxury,3,January,9450
0.14,Luxury,1,February,4815
0.81,Luxury,1,February,6322.5
0.78,Luxury,1,February,6255
0.46,Luxury,1,February,5535
0.38,Luxury,1,February,5355
0.45,Luxury,1,February,5512.5
0.08,Luxury,1,February,4680
0.07,Luxury,1,February,4657.5
0.14,Luxury,1,February,4815
0.23,Luxury,1,February,5017.5
0.52,Luxury,1,February,5670
0.2,Luxury,1,February,4950
0.85,Luxury,1,February,6412.5
0.28,Luxury,1,February,5130
0.71,Luxury,1,February,6097.5
0.07,Luxury,1,February,4657.5
0.55,Luxury,1,February,5737.5
0.94,Luxury,1,February,6615
0.41,Luxury,1,February,5422.5
0.79,Luxury,1,February,6277.5
0.82,Luxury,1,February,6345
0.99,Luxury,1,February,6727.5
0.97,Luxury,1,February,6682.5
0.75,Luxury,1,February,6187.5
0.53,Luxury,1,February,5692.5
0.4,Luxury,1,February,5400
0.38,Luxury,1,February,5355
0.53,Luxury,1,February,5692.5
0.58,Luxury,1,February,5805
0.85,Luxury,1,February,6412.5
0.69,Luxury,1,February,6052.5
0.91,Luxury,1,February,6547.5
0.56,Luxury,1,February,5760
0.74,Luxury,1,February,6165
0.88,Luxury,1,February,6480
0.98,Luxury,1,February,6705
0.46,Luxury,1,February,5535
0.19,Luxury,1,February,4927.5
0.6,Luxury,1,February,5850
0.7,Luxury,1,February,6075
0.27,Luxury,1,February,5107.5
0.31,Luxury,1,February,5197.5
0.63,Luxury,1,February,5917.5
0.23,Luxury,1,February,5017.5
0.79,Luxury,1,February,6277.5
0.54,Luxury,1,February,5715
0.63,Luxury,1,February,5917.5
0.65,Luxury,1,February,5962.5
0.98,Luxury,1,February,6705
0.37,Luxury,1,February,5332.5
0.38,Luxury,2,February,6426
0.89,Luxury,2,February,7803
0.33,Luxury,2,February,6291
0.04,Luxury,2,February,5508
0.97,Luxury,2,February,8019
0.9,Luxury,2,February,7830
0.26,Luxury,2,February,6102
0.35,Luxury,2,February,6345
0.97,Luxury,2,February,8019
0.17,Luxury,2,February,5859
0.22,Luxury,2,February,5994
0.53,Luxury,2,February,6831
0.06,Luxury,2,February,5562
0.62,Luxury,2,February,7074
0.36,Luxury,2,February,6372
0.31,Luxury,2,February,6237
0.35,Luxury,2,February,6345
0.17,Luxury,2,February,5859
0.11,Luxury,2,February,5697
0.62,Luxury,2,February,7074
0.02,Luxury,2,February,5454
0.29,Luxury,2,February,6183
0.48,Luxury,2,February,6696
0.27,Luxury,2,February,6129
0.82,Luxury,2,February,7614
0.19,Luxury,2,February,5913
0.19,Luxury,2,February,5913
0.16,Luxury,2,February,5832
0.24,Luxury,2,February,6048
0.22,Luxury,2,February,5994
0.69,Luxury,2,February,7263
0.34,Luxury,2,February,6318
0.35,Luxury,2,February,6345
0.51,Luxury,2,February,6777
0.32,Luxury,2,February,6264
0.75,Luxury,2,February,7425
0.3,Luxury,2,February,6210
0.61,Luxury,2,February,7047
0.82,Luxury,2,February,7614
0.07,Luxury,2,February,5589
0.78,Luxury,2,February,7506
0.53,Luxury,2,February,6831
0.96,Luxury,2,February,7992
0.76,Luxury,2,February,7452
0.76,Luxury,2,February,7452
0.72,Luxury,2,February,7344
0.31,Luxury,2,February,6237
0.9,Luxury,2,February,7830
0.24,Luxury,2,February,6048
0.9,Luxury,2,February,7830
0.49,Luxury,3,February,7843.5
0.37,Luxury,3,February,7465.5
0.46,Luxury,3,February,7749
0.22,Luxury,3,February,6993
0.62,Luxury,3,February,8253
0.01,Luxury,3,February,6331.5
0.96,Luxury,3,February,9324
0.17,Luxury,3,February,6835.5
0.77,Luxury,3,February,8725.5
0.75,Luxury,3,February,8662.5
0.03,Luxury,3,February,6394.5
0.71,Luxury,3,February,8536.5
0.25,Luxury,3,February,7087.5
0.45,Luxury,3,February,7717.5
0.13,Luxury,3,February,6709.5
0.79,Luxury,3,February,8788.5
0.19,Luxury,3,February,6898.5
0.63,Luxury,3,February,8284.5
0.18,Luxury,3,February,6867
0.93,Luxury,3,February,9229.5
0.57,Luxury,3,February,8095.5
0.57,Luxury,3,February,8095.5
0.85,Luxury,3,February,8977.5
0.92,Luxury,3,February,9198
0.26,Luxury,3,February,7119
0.89,Luxury,3,February,9103.5
0.56,Luxury,3,February,8064
0.22,Luxury,3,February,6993
0.77,Luxury,3,February,8725.5
0.12,Luxury,3,February,6678
0.67,Luxury,3,February,8410.5
0.28,Luxury,3,February,7182
0.72,Luxury,3,February,8568
0.41,Luxury,3,February,7591.5
0.77,Luxury,3,February,8725.5
0.4,Luxury,3,February,7560
0.96,Luxury,3,February,9324
0.36,Luxury,3,February,7434
0.12,Luxury,3,February,6678
0.73,Luxury,3,February,8599.5
0.96,Luxury,3,February,9324
0.34,Luxury,3,February,7371
0.4,Luxury,3,February,7560
0.92,Luxury,3,February,9198
0.76,Luxury,3,February,8694
0.59,Luxury,3,February,8158.5
0.82,Luxury,3,February,8883
0.57,Luxury,3,February,8095.5
0.1,Luxury,3,February,6615
0.57,Luxury,3,February,8095.5
0.82,Luxury,1,March,7050
0.51,Luxury,1,March,6275
0.53,Luxury,1,March,6325
0.47,Luxury,1,March,6175
0.55,Luxury,1,March,6375
0.02,Luxury,1,March,5050
0.85,Luxury,1,March,7125
0.97,Luxury,1,March,7425
0.61,Luxury,1,March,6525
0.97,Luxury,1,March,7425
0.67,Luxury,1,March,6675
0.57,Luxury,1,March,6425
0.43,Luxury,1,March,6075
0.9,Luxury,1,March,7250
0.41,Luxury,1,March,6025
0.22,Luxury,1,March,5550
0.01,Luxury,1,March,5025
0.89,Luxury,1,March,7225
0.14,Luxury,1,March,5350
0.52,Luxury,1,March,6300
0.58,Luxury,1,March,6450
0.98,Luxury,1,March,7450
0.32,Luxury,1,March,5800
0.35,Luxury,1,March,5875
0.66,Luxury,1,March,6650
0.3,Luxury,1,March,5750
0.28,Luxury,1,March,5700
0.29,Luxury,1,March,5725
0.59,Luxury,1,March,6475
0.11,Luxury,1,March,5275
0.36,Luxury,1,March,5900
0.95,Luxury,1,March,7375
0.08,Luxury,1,March,5200
0.26,Luxury,1,March,5650
0.13,Luxury,1,March,5325
0.55,Luxury,1,March,6375
0.9,Luxury,1,March,7250
0.13,Luxury,1,March,5325
0.22,Luxury,1,March,5550
0.83,Luxury,1,March,7075
0.01,Luxury,1,March,5025
0.16,Luxury,1,March,5400
0.13,Luxury,1,March,5325
0.33,Luxury,1,March,5825
0.57,Luxury,1,March,6425
0.76,Luxury,1,March,6900
0.63,Luxury,1,March,6575
0.26,Luxury,1,March,5650
0.03,Luxury,1,March,5075
0.75,Luxury,1,March,6875
0.95,Luxury,2,March,8850
0.45,Luxury,2,March,7350
0.48,Luxury,2,March,7440
0.33,Luxury,2,March,6990
0.99,Luxury,2,March,8970
0.6,Luxury,2,March,7800
0.62,Luxury,2,March,7860
0.06,Luxury,2,March,6180
0.55,Luxury,2,March,7650
0.44,Luxury,2,March,7320
0.3,Luxury,2,March,6900
0.19,Luxury,2,March,6570
0.09,Luxury,2,March,6270
0.13,Luxury,2,March,6390
0.94,Luxury,2,March,8820
0.04,Luxury,2,March,6120
0.67,Luxury,2,March,8010
0.41,Luxury,2,March,7230
0.14,Luxury,2,March,6420
0.48,Luxury,2,March,7440
0.14,Luxury,2,March,6420
0.13,Luxury,2,March,6390
0.46,Luxury,2,March,7380
0.32,Luxury,2,March,6960
0.07,Luxury,2,March,6210
0.59,Luxury,2,March,7770
0.46,Luxury,2,March,7380
0.9,Luxury,2,March,8700
0.69,Luxury,2,March,8070
0.53,Luxury,2,March,7590
0.51,Luxury,2,March,7530
0.05,Luxury,2,March,6150
0.11,Luxury,2,March,6330
0.73,Luxury,2,March,8190
0.87,Luxury,2,March,8610
0.22,Luxury,2,March,6660
0.5,Luxury,2,March,7500
0.58,Luxury,2,March,7740
0.64,Luxury,2,March,7920
0.48,Luxury,2,March,7440
0.12,Luxury,2,March,6360
0.14,Luxury,2,March,6420
0.55,Luxury,2,March,7650
0.21,Luxury,2,March,6630
0.47,Luxury,2,March,7410
0.54,Luxury,2,March,7620
0.69,Luxury,2,March,8070
0.54,Luxury,2,March,7620
0.88,Luxury,2,March,8640
0.31,Luxury,2,March,6930
0,Luxury,3,March,7000
0.65,Luxury,3,March,9275
0.24,Luxury,3,March,7840
0.43,Luxury,3,March,8505
0.22,Luxury,3,March,7770
0.73,Luxury,3,March,9555
0.3,Luxury,3,March,8050
0.45,Luxury,3,March,8575
0.02,Luxury,3,March,7070
0.92,Luxury,3,March,10220
0.57,Luxury,3,March,8995
0.46,Luxury,3,March,8610
0.52,Luxury,3,March,8820
0.53,Luxury,3,March,8855
0.17,Luxury,3,March,7595
0.57,Luxury,3,March,8995
0.59,Luxury,3,March,9065
0.71,Luxury,3,March,9485
0.73,Luxury,3,March,9555
0.72,Luxury,3,March,9520
0.6,Luxury,3,March,9100
0.27,Luxury,3,March,7945
0.92,Luxury,3,March,10220
0.57,Luxury,3,March,8995
0.53,Luxury,3,March,8855
0.58,Luxury,3,March,9030
0.97,Luxury,3,March,10395
0.93,Luxury,3,March,10255
0.91,Luxury,3,March,10185
0.89,Luxury,3,March,10115
0.95,Luxury,3,March,10325
0.45,Luxury,3,March,8575
0.01,Luxury,3,March,7035
0.58,Luxury,3,March,9030
0.75,Luxury,3,March,9625
0.34,Luxury,3,March,8190
0.13,Luxury,3,March,7455
0.69,Luxury,3,March,9415
0.16,Luxury,3,March,7560
0.58,Luxury,3,March,9030
0.15,Luxury,3,March,7525
0.49,Luxury,3,March,8715
0.36,Luxury,3,March,8260
0.38,Luxury,3,March,8330
0.22,Luxury,3,March,7770
0.12,Luxury,3,March,7420
0.35,Luxury,3,March,8225
0.87,Luxury,3,March,10045
0.82,Luxury,3,March,9870
0.97,Luxury,3,March,10395
0.91,Luxury,1,April,8002.5
0.75,Luxury,1,April,7562.5
0.72,Luxury,1,April,7480
0.41,Luxury,1,April,6627.5
0.69,Luxury,1,April,7397.5
0.41,Luxury,1,April,6627.5
0.44,Luxury,1,April,6710
0.42,Luxury,1,April,6655
0.24,Luxury,1,April,6160
0.21,Luxury,1,April,6077.5
0.84,Luxury,1,April,7810
0.3,Luxury,1,April,6325
0.18,Luxury,1,April,5995
0.97,Luxury,1,April,8167.5
0.98,Luxury,1,April,8195
0.73,Luxury,1,April,7507.5
0.31,Luxury,1,April,6352.5
0.73,Luxury,1,April,7507.5
0.83,Luxury,1,April,7782.5
0.21,Luxury,1,April,6077.5
0.46,Luxury,1,April,6765
0.27,Luxury,1,April,6242.5
0.59,Luxury,1,April,7122.5
0.63,Luxury,1,April,7232.5
0.15,Luxury,1,April,5912.5
0.25,Luxury,1,April,6187.5
0.37,Luxury,1,April,6517.5
0.12,Luxury,1,April,5830
0.25,Luxury,1,April,6187.5
0.44,Luxury,1,April,6710
0.82,Luxury,1,April,7755
0.08,Luxury,1,April,5720
0.92,Luxury,1,April,8030
0.92,Luxury,1,April,8030
0.31,Luxury,1,April,6352.5
0.28,Luxury,1,April,6270
0.64,Luxury,1,April,7260
0.82,Luxury,1,April,7755
0.7,Luxury,1,April,7425
0.48,Luxury,1,April,6820
0.28,Luxury,1,April,6270
0.64,Luxury,1,April,7260
0.71,Luxury,1,April,7452.5
0.82,Luxury,1,April,7755
0.75,Luxury,1,April,7562.5
0.76,Luxury,1,April,7590
0.42,Luxury,1,April,6655
0.21,Luxury,1,April,6077.5
0.3,Luxury,1,April,6325
0.14,Luxury,1,April,5885
0.63,Luxury,2,April,8679
0.11,Luxury,2,April,6963
0.14,Luxury,2,April,7062
0.45,Luxury,2,April,8085
0.2,Luxury,2,April,7260
0.64,Luxury,2,April,8712
0.68,Luxury,2,April,8844
0.06,Luxury,2,April,6798
0.34,Luxury,2,April,7722
0.15,Luxury,2,April,7095
0.56,Luxury,2,April,8448
0.61,Luxury,2,April,8613
0.32,Luxury,2,April,7656
0.64,Luxury,2,April,8712
0.13,Luxury,2,April,7029
0.07,Luxury,2,April,6831
0.48,Luxury,2,April,8184
0.58,Luxury,2,April,8514
0.73,Luxury,2,April,9009
0.35,Luxury,2,April,7755
0.43,Luxury,2,April,8019
0.21,Luxury,2,April,7293
0.03,Luxury,2,April,6699
0.97,Luxury,2,April,9801
0.2,Luxury,2,April,7260
0.1,Luxury,2,April,6930
0.97,Luxury,2,April,9801
0.8,Luxury,2,April,9240
0.76,Luxury,2,April,9108
0.9,Luxury,2,April,9570
0.65,Luxury,2,April,8745
0.86,Luxury,2,April,9438
0.12,Luxury,2,April,6996
0.68,Luxury,2,April,8844
0.14,Luxury,2,April,7062
0.23,Luxury,2,April,7359
0.39,Luxury,2,April,7887
0.31,Luxury,2,April,7623
0.74,Luxury,2,April,9042
0.78,Luxury,2,April,9174
0.59,Luxury,2,April,8547
0.66,Luxury,2,April,8778
0.45,Luxury,2,April,8085
0.92,Luxury,2,April,9636
0.37,Luxury,2,April,7821
0.62,Luxury,2,April,8646
0.51,Luxury,2,April,8283
0.47,Luxury,2,April,8151
0.42,Luxury,2,April,7986
0.36,Luxury,2,April,7788
0.19,Luxury,3,April,8431.5
0.34,Luxury,3,April,9009
0.59,Luxury,3,April,9971.5
0.1,Luxury,3,April,8085
0.59,Luxury,3,April,9971.5
0.1,Luxury,3,April,8085
0.18,Luxury,3,April,8393
0.98,Luxury,3,April,11473
0.16,Luxury,3,April,8316
0.12,Luxury,3,April,8162
0.64,Luxury,3,April,10164
0.63,Luxury,3,April,10125.5
0.71,Luxury,3,April,10433.5
0.53,Luxury,3,April,9740.5
0.19,Luxury,3,April,8431.5
0.24,Luxury,3,April,8624
0.68,Luxury,3,April,10318
0.59,Luxury,3,April,9971.5
0.47,Luxury,3,April,9509.5
0.48,Luxury,3,April,9548
0.8,Luxury,3,April,10780
0.91,Luxury,3,April,11203.5
0.34,Luxury,3,April,9009
0.49,Luxury,3,April,9586.5
0.62,Luxury,3,April,10087
0.54,Luxury,3,April,9779
0.24,Luxury,3,April,8624
0.09,Luxury,3,April,8046.5
0.77,Luxury,3,April,10664.5
0.25,Luxury,3,April,8662.5
0.24,Luxury,3,April,8624
0.4,Luxury,3,April,9240
0.72,Luxury,3,April,10472
0.95,Luxury,3,April,11357.5
0.41,Luxury,3,April,9278.5
0.47,Luxury,3,April,9509.5
0.79,Luxury,3,April,10741.5
0.88,Luxury,3,April,11088
0.25,Luxury,3,April,8662.5
0.52,Luxury,3,April,9702
0.48,Luxury,3,April,9548
0.93,Luxury,3,April,11280.5
0.26,Luxury,3,April,8701
0.05,Luxury,3,April,7892.5
0.52,Luxury,3,April,9702
0.6,Luxury,3,April,10010
0.16,Luxury,3,April,8316
0.77,Luxury,3,April,10664.5
0.46,Luxury,3,April,9471
0.09,Luxury,3,April,8046.5
0.01,Luxury,1,May,6030
0.14,Luxury,1,May,6420
0.75,Luxury,1,May,8250
0.13,Luxury,1,May,6390
0.41,Luxury,1,May,7230
0.98,Luxury,1,May,8940
0.46,Luxury,1,May,7380
0.99,Luxury,1,May,8970
0.86,Luxury,1,May,8580
0.32,Luxury,1,May,6960
0.49,Luxury,1,May,7470
0.63,Luxury,1,May,7890
0.58,Luxury,1,May,7740
0.81,Luxury,1,May,8430
0.33,Luxury,1,May,6990
0.99,Luxury,1,May,8970
0.19,Luxury,1,May,6570
0.12,Luxury,1,May,6360
0.23,Luxury,1,May,6690
0.44,Luxury,1,May,7320
0.99,Luxury,1,May,8970
0.84,Luxury,1,May,8520
0.5,Luxury,1,May,7500
0.03,Luxury,1,May,6090
0.09,Luxury,1,May,6270
0.06,Luxury,1,May,6180
0.62,Luxury,1,May,7860
0.37,Luxury,1,May,7110
0.75,Luxury,1,May,8250
0.45,Luxury,1,May,7350
0.99,Luxury,1,May,8970
0.66,Luxury,1,May,7980
0.14,Luxury,1,May,6420
0.44,Luxury,1,May,7320
0.77,Luxury,1,May,8310
0.2,Luxury,1,May,6600
0.93,Luxury,1,May,8790
0.1,Luxury,1,May,6300
0.75,Luxury,1,May,8250
0.26,Luxury,1,May,6780
0.46,Luxury,1,May,7380
0.43,Luxury,1,May,7290
1,Luxury,1,May,9000
0.13,Luxury,1,May,6390
0.69,Luxury,1,May,8070
0.89,Luxury,1,May,8670
0.34,Luxury,1,May,7020
0.36,Luxury,1,May,7080
0.37,Luxury,1,May,7110
0.48,Luxury,1,May,7440
0.44,Luxury,2,May,8784
0.3,Luxury,2,May,8280
0.7,Luxury,2,May,9720
0.41,Luxury,2,May,8676
0.25,Luxury,2,May,8100
0.92,Luxury,2,May,10512
0.7,Luxury,2,May,9720
0.71,Luxury,2,May,9756
0.64,Luxury,2,May,9504
0.12,Luxury,2,May,7632
0.89,Luxury,2,May,10404
0.35,Luxury,2,May,8460
0.82,Luxury,2,May,10152
0.99,Luxury,2,May,10764
0.41,Luxury,2,May,8676
0.92,Luxury,2,May,10512
0.62,Luxury,2,May,9432
0.44,Luxury,2,May,8784
0.27,Luxury,2,May,8172
0.89,Luxury,2,May,10404
0.69,Luxury,2,May,9684
0.99,Luxury,2,May,10764
0.81,Luxury,2,May,10116
0.8,Luxury,2,May,10080
1,Luxury,2,May,10800
0.07,Luxury,2,May,7452
0.05,Luxury,2,May,7380
0.17,Luxury,2,May,7812
0.49,Luxury,2,May,8964
0.6,Luxury,2,May,9360
0.52,Luxury,2,May,9072
0.48,Luxury,2,May,8928
0.58,Luxury,2,May,9288
0.21,Luxury,2,May,7956
0.91,Luxury,2,May,10476
0.7,Luxury,2,May,9720
0.56,Luxury,2,May,9216
0.92,Luxury,2,May,10512
0.82,Luxury,2,May,10152
0.85,Luxury,2,May,10260
0.88,Luxury,2,May,10368
0.86,Luxury,2,May,10296
0.14,Luxury,2,May,7704
0.4,Luxury,2,May,8640
0.78,Luxury,2,May,10008
0.43,Luxury,2,May,8748
0.39,Luxury,2,May,8604
0.9,Luxury,2,May,10440
0.93,Luxury,2,May,10548
0.1,Luxury,2,May,7560
0.41,Luxury,3,May,10122
0.62,Luxury,3,May,11004
0.22,Luxury,3,May,9324
0.79,Luxury,3,May,11718
0.01,Luxury,3,May,8442
0.71,Luxury,3,May,11382
0.31,Luxury,3,May,9702
0.01,Luxury,3,May,8442
0.05,Luxury,3,May,8610
0.22,Luxury,3,May,9324
0.33,Luxury,3,May,9786
0.67,Luxury,3,May,11214
0.74,Luxury,3,May,11508
0.73,Luxury,3,May,11466
0.13,Luxury,3,May,8946
0.32,Luxury,3,May,9744
0.41,Luxury,3,May,10122
0.93,Luxury,3,May,12306
0.12,Luxury,3,May,8904
0.89,Luxury,3,May,12138
0.39,Luxury,3,May,10038
0.52,Luxury,3,May,10584
0.28,Luxury,3,May,9576
0.79,Luxury,3,May,11718
0.69,Luxury,3,May,11298
0.56,Luxury,3,May,10752
0.96,Luxury,3,May,12432
0.15,Luxury,3,May,9030
0.35,Luxury,3,May,9870
0.42,Luxury,3,May,10164
0.08,Luxury,3,May,8736
0.37,Luxury,3,May,9954
0.49,Luxury,3,May,10458
0.71,Luxury,3,May,11382
0.92,Luxury,3,May,12264
0.97,Luxury,3,May,12474
0.92,Luxury,3,May,12264
0.66,Luxury,3,May,11172
0.58,Luxury,3,May,10836
0.66,Luxury,3,May,11172
0.34,Luxury,3,May,9828
0.64,Luxury,3,May,11088
0.44,Luxury,3,May,10248
0.19,Luxury,3,May,9198
0.33,Luxury,3,May,9786
0.39,Luxury,3,May,10038
0.58,Luxury,3,May,10836
0,Luxury,3,May,8400
0.38,Luxury,3,May,9996
0.23,Luxury,3,May,9366
0.6,Luxury,1,June,9750
0.12,Luxury,1,June,7950
0.86,Luxury,1,June,10725
0.43,Luxury,1,June,9112.5
0.81,Luxury,1,June,10537.5
0.48,Luxury,1,June,9300
0.27,Luxury,1,June,8512.5
0.6,Luxury,1,June,9750
0.58,Luxury,1,June,9675
0.4,Luxury,1,June,9000
0.1,Luxury,1,June,7875
0.16,Luxury,1,June,8100
0.72,Luxury,1,June,10200
0.26,Luxury,1,June,8475
0.6,Luxury,1,June,9750
0.3,Luxury,1,June,8625
0.99,Luxury,1,June,11212.5
0.43,Luxury,1,June,9112.5
0.81,Luxury,1,June,10537.5
0.4,Luxury,1,June,9000
0.95,Luxury,1,June,11062.5
0.77,Luxury,1,June,10387.5
0.75,Luxury,1,June,10312.5
0.32,Luxury,1,June,8700
0.83,Luxury,1,June,10612.5
0.96,Luxury,1,June,11100
0.31,Luxury,1,June,8662.5
0.72,Luxury,1,June,10200
0.06,Luxury,1,June,7725
0.63,Luxury,1,June,9862.5
0.5,Luxury,1,June,9375
0.53,Luxury,1,June,9487.5
0.33,Luxury,1,June,8737.5
0.25,Luxury,1,June,8437.5
0.32,Luxury,1,June,8700
0.25,Luxury,1,June,8437.5
0.87,Luxury,1,June,10762.5
0.91,Luxury,1,June,10912.5
0.84,Luxury,1,June,10650
0.59,Luxury,1,June,9712.5
0.88,Luxury,1,June,10800
0.09,Luxury,1,June,7837.5
0.53,Luxury,1,June,9487.5
0.69,Luxury,1,June,10087.5
0.65,Luxury,1,June,9937.5
0.77,Luxury,1,June,10387.5
0.52,Luxury,1,June,9450
0.03,Luxury,1,June,7612.5
0.89,Luxury,1,June,10837.5
0.6,Luxury,1,June,9750
0.32,Luxury,2,June,10440
0.61,Luxury,2,June,11745
0.69,Luxury,2,June,12105
0.91,Luxury,2,June,13095
0.84,Luxury,2,June,12780
0.8,Luxury,2,June,12600
0.07,Luxury,2,June,9315
0.83,Luxury,2,June,12735
0.32,Luxury,2,June,10440
0.94,Luxury,2,June,13230
0.47,Luxury,2,June,11115
0.15,Luxury,2,June,9675
0.52,Luxury,2,June,11340
0.64,Luxury,2,June,11880
0.72,Luxury,2,June,12240
0.22,Luxury,2,June,9990
0.14,Luxury,2,June,9630
0.13,Luxury,2,June,9585
0.7,Luxury,2,June,12150
0.63,Luxury,2,June,11835
0.75,Luxury,2,June,12375
0.45,Luxury,2,June,11025
0.31,Luxury,2,June,10395
0.43,Luxury,2,June,10935
0.26,Luxury,2,June,10170
